date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:27:42	235765/235765	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/tekirdagno10/trno10_2.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/tekirdagno10/trno10_2.png	(from http://tasarimussu.com.tr/portfolyo_amb_20.php)
18:27:53	227320/227320	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:27:53	331576/331576	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/tekirdagno10/trno10_1.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/tekirdagno10/trno10_1.png	(from http://tasarimussu.com.tr/portfolyo_amb_20.php)
18:28:03	331576/331576	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/tekirdagno10/trno10_3.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/tekirdagno10/trno10_3.png	(from http://tasarimussu.com.tr/portfolyo_amb_20.php)
18:28:27	277533/277533	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:28:33	250254/250254	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:28:43	307404/307404	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_04.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_04.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:28:46	268531/268531	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_05.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_05.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:29:08	211627/211627	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesMALT_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesMALT_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_18.php)
18:29:17	308916/308916	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesF_06.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesF_06.png	(from http://tasarimussu.com.tr/portfolyo_amb_19.php)
18:29:28	278413/278413	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesMALT_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesMALT_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_18.php)
18:29:41	339832/339832	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesMALT_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesMALT_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_18.php)
18:29:51	266212/266212	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesUN_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesUN_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_17.php)
18:29:55	231771/231771	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesUN_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesUN_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_17.php)
18:30:18	143132/143132	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/asinfarm/asinfarm_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/asinfarm/asinfarm_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_15.php)
18:30:34	328377/328377	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efes_BAHARAOZEL_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efes_BAHARAOZEL_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_16.php)
18:30:44	156598/156598	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/asinfarm/asinfarm_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/asinfarm/asinfarm_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_15.php)
18:30:45	476416/476416	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efesUN_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efesUN_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_17.php)
18:31:08	205922/205922	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/asinfarm/asinfarm_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/asinfarm/asinfarm_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_15.php)
18:31:13	509462/509462	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/efesun/efes_BAHARAOZEL_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/efesun/efes_BAHARAOZEL_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_16.php)
18:31:14	181576/181576	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:31:19	218043/218043	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/asinfarm/asinfarm_04.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/asinfarm/asinfarm_04.png	(from http://tasarimussu.com.tr/portfolyo_amb_15.php)
18:31:39	190506/190506	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:31:41	174548/174548	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:31:43	178045/178045	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_04.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_04.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:31:48	176816/176816	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_05.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_05.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:32:04	129992/129992	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:08	179525/179525	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_06.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_06.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:32:11	181273/181273	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komiliOU_07.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komiliOU_07.png	(from http://tasarimussu.com.tr/portfolyo_amb_14.php)
18:32:28	143041/143041	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:31	269566/269566	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:34	157927/157927	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_04.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_04.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:38	165988/165988	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_05.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_05.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:52	149083/149083	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_06.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_06.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:32:54	143464/143464	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_07.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_07.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:33:20	262086/262086	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/lezzo/lezzo_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/lezzo/lezzo_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_12.php)
18:33:36	269781/269781	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/lezzo/lezzo_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/lezzo/lezzo_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_12.php)
18:33:40	122866/122866	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_11.php)
18:33:43	429862/429862	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/binboa/binboa_08.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/binboa/binboa_08.png	(from http://tasarimussu.com.tr/portfolyo_amb_13.php)
18:33:56	123015/123015	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_11.php)
18:33:58	396805/396805	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/lezzo/lezzo_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/lezzo/lezzo_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_12.php)
18:34:03	139096/139096	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_11.php)
18:34:11	171708/171708	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_04.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_04.png	(from http://tasarimussu.com.tr/portfolyo_amb_11.php)
18:34:15	104447/104447	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/altinbas/altinbas_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/altinbas/altinbas_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_10.php)
18:34:20	104447/104447	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/altinbas/altinbas_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/altinbas/altinbas_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_10.php)
18:34:29	112624/112624	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/hare/hare_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/hare/hare_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_09.php)
18:34:30	213324/213324	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_05.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/yeniraki_beykoz/yeniraki_beykoz_05.png	(from http://tasarimussu.com.tr/portfolyo_amb_11.php)
18:34:45	183335/183335	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/hare/hare_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/hare/hare_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_09.php)
18:34:49	180059/180059	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:20%20GMT	http://tasarimussu.com.tr/img/hare/hare_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/hare/hare_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_09.php)
18:34:54	149608/149608	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:19%20GMT	http://tasarimussu.com.tr/img/opet/opet_02.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/opet/opet_02.png	(from http://tasarimussu.com.tr/portfolyo_amb_08.php)
18:35:08	237942/237942	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:19%20GMT	http://tasarimussu.com.tr/img/opet/opet_01.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/opet/opet_01.png	(from http://tasarimussu.com.tr/portfolyo_amb_08.php)
18:35:25	187020/187020	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan2.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan2.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:35:27	259947/259947	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:19%20GMT	http://tasarimussu.com.tr/img/opet/opet_03.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/opet/opet_03.png	(from http://tasarimussu.com.tr/portfolyo_amb_08.php)
18:35:27	237706/237706	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan1.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan1.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:35:38	185707/185707	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan3.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan3.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:35:59	193504/193504	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan5.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan5.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:36:00	198950/198950	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan6.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan6.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:36:04	241555/241555	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan4.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan4.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:36:14	94199/94199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_1.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_1.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:15	91985/91985	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_2.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_2.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:17	82833/82833	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_3.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_3.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:19	259381/259381	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Sep%202020%2011:10:22%20GMT	http://tasarimussu.com.tr/img/balkovan/balkovan7.png	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/balkovan/balkovan7.png	(from http://tasarimussu.com.tr/portfolyo_amb_07.php)
18:36:30	101464/101464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_4.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_4.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:32	105061/105061	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_5.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_5.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:32	90059/90059	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_6.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_6.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:38	116578/116578	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_7.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_7.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:44	86201/86201	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_8.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_8.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:45	80832/80832	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_10.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_10.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:46	86852/86852	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_9.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_9.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
18:36:52	84706/84706	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Sep%202020%2011:10:21%20GMT	http://tasarimussu.com.tr/img/komili/komili_11.jpg	C:/Users/boraa/Desktop/Tasarimussu%20Copy%20V2/Tasarimussu%20Copy%20V2/tasarimussu.com.tr/img/komili/komili_11.jpg	(from http://tasarimussu.com.tr/portfolyo_amb_06.php)
